ID_Cliente,Idade,Genero,Estado,Plano,Tempo_Cliente_Meses,Mensalidade,Uso_Mensal_Horas,Quantidade_Chamados,Atrasos_Pagamento,Forma_Pagamento,Churn
1797,35,Feminino,RJ,Básico,6,79.0,8,11,2,Débito Automático,Não
1798,38,Masculino,MG,Premium,67,164.0,13,0,1,Débito Automático,Não
1799,29,Masculino,RJ,Padrão,60,102.0,103,6,0,Boleto,Não
1800,66,Masculino,PR,Padrão,68,130.0,20,1,3,Boleto,Não
1801,42,Masculino,MG,,45,179.0,78,8,6,Pix,Sim
1802,68,Masculino,PR,Básico,45,54.0,23,9,2,Boleto,Não
1803,27,Masculino,SP,Premium,57,238.0,41,3,4,Débito Automático,Não
1804,72,Masculino,BA,Padrão,29,112.0,9,2,1,Pix,Não
1805,43,Feminino,RJ,Básico,7,67.0,102,8,1,Boleto,Sim
1806,71,Masculino,BA,Básico,49,51.0,87,7,0,Boleto,Sim
1807,75,Feminino,RS,Premium,72,250.0,73,1,6,Débito Automático,Não
1808,67,Masculino,PR,Padrão,62,110.0,93,12,2,Boleto,Sim
1809,27,Masculino,BA,Básico,66,50.0,76,12,4,Boleto,Sim
1810,63,Feminino,,Premium,24,205.0,52,6,0,Cartão de Crédito,Não
1811,75,Masculino,SP,Padrão,32,130.0,39,12,1,Pix,Sim
1812,61,Feminino,RJ,Padrão,36,105.0,88,7,5,Débito Automático,Não
1813,27,Feminino,PE,Básico,10,57.0,34,2,3,Pix,Não
1814,60,Feminino,RS,Padrão,50,110.0,77,12,3,Cartão de Crédito,Sim
1815,69,Feminino,BA,Básico,9,61.0,59,11,2,Débito Automático,Sim
1816,19,Feminino,CE,Premium,12,208.0,50,9,1,Boleto,Não
1817,21,Masculino,SP,Padrão,1,98.0,14,4,1,Pix,Não
1818,24,Feminino,PE,Básico,12,54.0,64,3,4,Pix,Sim
1819,43,Feminino,PR,Básico,67,65.0,15,2,3,Boleto,Não
1820,26,Feminino,PE,Padrão,50,138.0,50,7,2,Boleto,Não
1821,71,Masculino,RJ,Premium,27,247.0,82,9,5,Cartão de Crédito,Não
1822,58,Feminino,MG,Padrão,43,102.0,34,8,5,Cartão de Crédito,Não
1823,27,Feminino,CE,Básico,21,53.0,108,5,6,Pix,Sim
1824,35,Masculino,PE,Padrão,59,108.0,76,0,5,Pix,Sim
1825,43,Feminino,CE,Padrão,40,132.0,44,7,3,Cartão de Crédito,Não
1826,44,Feminino,SP,Básico,50,78.0,7,11,0,Pix,Sim
1827,33,Feminino,RS,Padrão,41,104.0,77,3,0,Pix,Não
1828,57,Masculino,,Básico,60,64.0,33,10,4,Débito Automático,Não
1829,31,Masculino,MG,Básico,48,68.0,64,2,2,Pix,Não
1830,61,Feminino,PE,Básico,55,59.0,49,5,4,Débito Automático,Sim
1831,44,Feminino,PR,Premium,56,202.0,44,12,2,Débito Automático,Não
1832,68,Masculino,RS,Básico,40,69.0,40,9,4,Pix,Não
1833,36,Masculino,MG,Básico,35,78.0,33,0,4,Cartão de Crédito,Não
1834,55,Masculino,RS,Padrão,65,98.0,17,11,3,Boleto,Não
1835,28,Masculino,RJ,Básico,2,78.0,115,7,1,Pix,Sim
1836,66,Feminino,BA,Básico,62,60.0,48,5,1,Pix,Não
1837,69,Feminino,RS,Premium,17,176.0,77,0,1,Pix,Sim
1838,72,Masculino,SP,Padrão,49,94.0,23,11,4,Débito Automático,Sim
1839,24,Feminino,PE,Básico,15,56.0,29,5,6,Débito Automático,Não
1840,55,Masculino,RJ,Padrão,61,90.0,38,6,6,Débito Automático,Sim
1841,53,Masculino,PR,Padrão,25,134.0,74,6,3,Débito Automático,Não
1842,21,Masculino,SP,Básico,38,78.0,114,6,1,Boleto,Não
1843,30,Masculino,RS,Padrão,59,101.0,34,6,1,Pix,Não
1844,63,Masculino,SP,Premium,54,248.0,75,10,6,Débito Automático,Não
1845,63,Masculino,RJ,Premium,19,208.0,87,12,4,Pix,Não
1846,46,Feminino,SP,Padrão,9,106.0,24,0,2,Boleto,Sim
1847,52,Feminino,MG,Padrão,7,100.0,62,9,2,Débito Automático,Sim
1848,64,Masculino,MG,Básico,26,56.0,7,2,4,Boleto,Não
1849,39,Feminino,PE,Padrão,14,103.0,64,3,0,Pix,Não
1850,22,Feminino,MG,Premium,16,218.0,104,5,6,Pix,Sim
1851,57,Feminino,PR,Premium,45,191.0,12,11,0,Cartão de Crédito,Sim
1852,75,Masculino,PR,Básico,30,73.0,8,12,2,,Não
1853,35,Masculino,RJ,Premium,17,,63,4,3,Boleto,Sim
1854,28,Feminino,RS,Premium,17,207.0,89,0,3,Pix,Não
1855,64,Feminino,RJ,Básico,61,70.0,84,7,2,Boleto,Não
1856,34,Feminino,MG,Básico,50,61.0,105,3,4,Pix,Não
1857,58,Feminino,PE,Básico,44,66.0,55,2,2,Débito Automático,Não
1858,63,Masculino,CE,Padrão,65,137.0,78,3,3,Cartão de Crédito,Não
1859,68,Masculino,PR,Básico,13,54.0,94,0,0,,Não
1860,62,Masculino,CE,Premium,54,238.0,114,0,5,Cartão de Crédito,Não
1861,73,Masculino,RS,Padrão,38,92.0,93,3,4,Débito Automático,Sim
1862,29,Masculino,CE,Premium,41,174.0,54,7,0,Débito Automático,Não
1863,33,Masculino,MG,Básico,72,64.0,19,0,2,Pix,Não
1864,29,Masculino,PR,Padrão,42,106.0,99,10,3,Cartão de Crédito,Não
1865,62,Masculino,RS,Premium,26,197.0,69,4,3,Pix,Não
1866,50,Feminino,PE,Premium,43,219.0,103,0,6,Débito Automático,Sim
1867,22,Masculino,PE,Premium,41,247.0,59,7,3,Boleto,Não
1868,28,Feminino,BA,Premium,41,194.0,106,2,3,Boleto,Não
1869,28,Masculino,MG,Padrão,20,116.0,8,6,2,Débito Automático,Não
1870,54,Feminino,PR,Premium,21,196.0,10,1,0,Boleto,Não
1871,55,Masculino,CE,Padrão,41,132.0,90,9,3,Boleto,Sim
1872,59,Masculino,PE,Padrão,23,129.0,53,10,6,Cartão de Crédito,Não
1873,39,Masculino,PR,Premium,34,163.0,31,10,5,Cartão de Crédito,Não
1874,32,Masculino,MG,Premium,69,165.0,13,4,4,Cartão de Crédito,Não
1875,29,Masculino,BA,Básico,13,80.0,73,5,5,Boleto,Sim
1876,73,Masculino,RJ,Padrão,70,124.0,72,6,2,Débito Automático,Não
1877,34,Masculino,SP,Premium,69,199.0,106,4,6,Pix,Sim
1878,29,Feminino,BA,Premium,65,216.0,104,10,4,Pix,Não
1879,58,Feminino,MG,Padrão,37,115.0,32,12,5,Débito Automático,Sim
1880,60,Masculino,MG,Básico,15,69.0,7,12,1,Débito Automático,Sim
1881,62,Masculino,RS,Básico,6,59.0,98,4,4,Pix,Sim
1882,50,Feminino,RS,Premium,15,238.0,78,7,1,Cartão de Crédito,Não
1883,59,Masculino,PE,Básico,66,72.0,59,11,4,Pix,Sim
1884,19,Masculino,BA,Premium,22,167.0,29,0,2,Pix,Não
1885,30,Masculino,PR,Básico,1,60.0,75,5,6,Cartão de Crédito,Sim
1886,40,Masculino,SP,Premium,21,238.0,62,2,5,Pix,Não
1887,52,Masculino,PE,Premium,56,215.0,91,3,6,Boleto,Sim
1888,31,Feminino,MG,Padrão,53,137.0,55,8,2,Pix,Não
1889,24,Masculino,PR,Básico,56,67.0,120,0,0,Boleto,Sim
1890,63,Feminino,MG,Premium,20,229.0,64,8,5,Cartão de Crédito,Não
1891,51,Feminino,CE,Padrão,42,138.0,54,0,3,Cartão de Crédito,Não
1892,59,Masculino,RS,Básico,55,74.0,36,9,1,Cartão de Crédito,Sim
1893,57,Masculino,BA,Básico,60,69.0,80,1,3,Pix,Não
1894,55,Masculino,MG,Premium,32,198.0,94,5,5,Pix,Não
1895,42,Masculino,MG,Padrão,52,114.0,46,9,6,,Sim
1896,31,Feminino,PE,Padrão,65,126.0,85,5,2,Cartão de Crédito,Não
1897,66,Feminino,MG,Padrão,39,98.0,102,9,0,Pix,Não
1898,45,Masculino,SP,Premium,39,216.0,75,9,4,Pix,Sim
1899,37,Feminino,PE,Premium,64,205.0,40,10,4,Cartão de Crédito,Não
1900,50,Feminino,BA,Básico,65,77.0,31,6,3,Pix,Não
1901,64,Masculino,RS,Premium,69,173.0,42,6,2,Débito Automático,Não
1902,18,Feminino,MG,Premium,22,225.0,20,12,3,Cartão de Crédito,Não
1903,28,Masculino,SP,Padrão,18,119.0,112,6,3,Boleto,Não
1904,35,Masculino,SP,Premium,33,173.0,47,12,1,Pix,Sim
1905,37,Masculino,BA,Premium,70,239.0,58,9,5,Boleto,Não
1906,18,Feminino,PE,Básico,58,75.0,102,0,0,Pix,Não
1907,24,Feminino,PR,Premium,46,162.0,110,5,3,Pix,Não
1908,52,Masculino,RJ,Premium,38,232.0,72,0,4,Pix,Não
1909,28,Masculino,SP,Padrão,5,97.0,34,12,1,Débito Automático,Sim
1910,36,Feminino,PE,Padrão,33,128.0,76,0,3,Pix,Não
1911,70,Masculino,BA,Padrão,22,92.0,49,2,6,Pix,Não
1912,73,Masculino,BA,Padrão,18,117.0,35,2,6,Boleto,Sim
1913,58,Feminino,RS,Premium,38,163.0,74,4,3,Débito Automático,Não
1914,61,Masculino,PR,Padrão,48,104.0,45,6,2,Cartão de Crédito,Não
1915,49,Masculino,SP,Básico,18,59.0,99,3,0,Boleto,Sim
1916,43,Masculino,CE,Básico,24,80.0,68,11,6,Boleto,Sim
1917,45,Feminino,BA,Padrão,69,124.0,26,9,2,Boleto,Não
1918,55,Masculino,PE,Premium,40,204.0,19,2,5,Débito Automático,Não
1919,49,Masculino,BA,Padrão,11,94.0,44,5,0,Cartão de Crédito,Não
1920,34,Masculino,BA,Padrão,59,107.0,103,3,6,Boleto,Não
1921,37,Feminino,RJ,Padrão,68,137.0,50,1,6,Débito Automático,Não
1922,62,,CE,Premium,59,197.0,70,9,1,Cartão de Crédito,Sim
1923,32,Masculino,PR,Básico,16,66.0,110,1,6,Boleto,Não
1924,45,Masculino,BA,Básico,66,65.0,106,2,6,Boleto,Não
1925,48,Masculino,BA,Premium,61,196.0,28,8,3,Cartão de Crédito,Sim
1926,46,Feminino,SP,Premium,40,244.0,17,3,2,Cartão de Crédito,Não
1927,40,Feminino,CE,Padrão,62,108.0,100,6,3,Pix,Sim
1928,28,Masculino,RS,Premium,51,199.0,118,3,1,Pix,Não
1929,58,Masculino,SP,Padrão,34,111.0,19,9,4,Cartão de Crédito,Não
1930,52,Masculino,BA,Premium,71,189.0,25,9,0,Cartão de Crédito,Não
1931,63,Masculino,RS,Básico,70,69.0,54,8,2,Débito Automático,Não
1932,65,Feminino,CE,Premium,67,245.0,26,9,5,Débito Automático,Não
1933,70,Masculino,SP,Padrão,43,135.0,27,5,6,Boleto,Não
1934,22,Masculino,MG,Padrão,60,124.0,43,10,5,Boleto,Não
1935,58,Feminino,RS,Premium,58,219.0,47,0,2,Cartão de Crédito,Não
1936,68,Masculino,RJ,Padrão,27,121.0,28,8,3,Boleto,Não
1937,58,Masculino,RJ,Básico,27,66.0,78,12,3,Boleto,Não
1938,57,Masculino,MG,Padrão,69,107.0,111,9,0,Cartão de Crédito,Não
1939,46,Feminino,PR,Padrão,7,,33,8,6,Débito Automático,Sim
1940,23,Feminino,SP,Premium,41,228.0,103,12,0,Débito Automático,Não
1941,30,Masculino,SP,Básico,51,50.0,36,1,4,Boleto,Sim
1942,72,Feminino,SP,Premium,61,242.0,78,5,2,Cartão de Crédito,Não
1943,62,Feminino,BA,Premium,42,172.0,12,8,5,Boleto,Sim
1944,37,Feminino,PR,Básico,60,56.0,53,5,5,Pix,Não
1945,26,Masculino,PR,Padrão,11,134.0,50,8,5,Boleto,Sim
1946,69,Feminino,RJ,Premium,8,240.0,51,5,4,Débito Automático,Sim
1947,46,Feminino,MG,Premium,32,202.0,50,6,6,Débito Automático,Não
1948,68,Masculino,PR,Básico,13,62.0,65,6,5,Pix,Não
1949,29,Feminino,PE,Padrão,4,100.0,5,9,3,Débito Automático,Não
1950,33,Feminino,RJ,Padrão,23,95.0,9,12,2,Cartão de Crédito,Sim
1951,57,Feminino,PE,Premium,60,241.0,111,3,2,Débito Automático,Não
1952,20,Feminino,PR,Padrão,16,102.0,6,8,4,Débito Automático,Sim
1953,27,Feminino,RS,Padrão,54,117.0,63,8,6,Cartão de Crédito,Sim
1954,51,Masculino,PE,Premium,30,187.0,68,0,4,Pix,Não
1955,34,Feminino,CE,Premium,1,182.0,102,8,4,Débito Automático,Não
1956,73,Feminino,MG,Padrão,45,135.0,113,12,2,Pix,Não
1957,25,Masculino,RJ,Padrão,35,102.0,101,10,3,Pix,Não
1958,71,Masculino,CE,Padrão,5,109.0,31,9,4,Pix,Não
1959,46,Feminino,CE,Premium,46,188.0,62,11,1,Cartão de Crédito,Sim
1960,71,Masculino,BA,Padrão,13,135.0,29,9,0,Pix,Não
1961,19,Masculino,RS,Básico,70,54.0,13,5,2,Boleto,Não
1962,73,Masculino,RS,Básico,11,69.0,102,5,3,Débito Automático,Não
1963,22,Feminino,RJ,Básico,8,72.0,77,11,4,Boleto,Não
1964,28,Feminino,RS,Padrão,48,105.0,17,10,0,Boleto,Sim
1965,27,Feminino,MG,Padrão,70,119.0,100,9,5,Pix,Não
1966,34,Feminino,MG,Premium,53,182.0,28,5,0,Débito Automático,Não
1967,18,Masculino,SP,Padrão,28,116.0,29,1,4,Débito Automático,Não
1968,42,Masculino,PE,Premium,56,208.0,62,3,0,Boleto,Não
1969,21,Feminino,MG,Básico,5,51.0,13,12,6,Débito Automático,Sim
1970,30,Feminino,SP,Padrão,70,91.0,12,5,3,Cartão de Crédito,Não
1971,49,Feminino,RJ,Básico,18,60.0,29,0,6,Cartão de Crédito,Não
1972,59,Masculino,CE,Padrão,22,95.0,118,3,4,Cartão de Crédito,Não
1973,59,Feminino,RS,Padrão,64,101.0,100,0,6,Pix,Não
1974,68,Masculino,CE,Básico,64,53.0,111,8,6,Cartão de Crédito,Não
1975,47,Feminino,RS,Padrão,40,116.0,114,2,6,Boleto,Sim
1976,29,Masculino,RS,Padrão,19,131.0,101,0,1,Cartão de Crédito,Não
1977,27,Feminino,MG,Premium,3,199.0,53,11,6,Cartão de Crédito,Sim
1978,31,Masculino,CE,Premium,24,240.0,57,5,2,Cartão de Crédito,Sim
1979,59,Feminino,BA,Padrão,39,125.0,79,10,1,Débito Automático,Sim
1980,25,Masculino,MG,Padrão,5,96.0,108,9,5,Pix,Sim
1981,52,Feminino,PE,Padrão,37,128.0,21,6,2,Boleto,Não
1982,47,Feminino,SP,Padrão,8,90.0,70,8,2,Boleto,Sim
1983,46,Masculino,RJ,Premium,72,174.0,60,9,0,Débito Automático,Não
1984,20,Masculino,PR,Básico,52,68.0,105,12,1,Débito Automático,Sim
1985,32,Masculino,MG,Padrão,70,122.0,20,4,3,Boleto,Não
1986,54,Masculino,MG,Premium,53,215.0,13,2,1,Boleto,Não
1987,30,Masculino,PR,Premium,63,178.0,102,0,2,Boleto,Não
1988,18,Feminino,CE,Básico,3,50.0,35,6,1,Cartão de Crédito,Não
1989,57,Masculino,RJ,Básico,1,66.0,37,12,6,Cartão de Crédito,Sim
1990,43,Masculino,PR,Básico,3,68.0,22,9,6,Pix,Não
1991,30,Masculino,PE,Padrão,69,139.0,6,11,3,Débito Automático,Não
1992,37,Masculino,SP,Premium,11,214.0,7,7,2,Débito Automático,Não
1993,61,Feminino,RJ,Básico,32,63.0,17,11,6,Cartão de Crédito,Sim
1994,38,Feminino,MG,Básico,72,70.0,7,4,2,Boleto,Não
1995,58,Feminino,PE,Padrão,2,113.0,8,5,6,Pix,Sim
1996,38,,MG,Padrão,33,127.0,96,4,6,Cartão de Crédito,Não
1997,24,Masculino,MG,Básico,71,54.0,22,11,0,Boleto,Não
1998,50,Feminino,RJ,Padrão,37,90.0,68,6,1,Débito Automático,Sim
1999,62,Masculino,PR,Padrão,18,104.0,49,10,1,Pix,Não
2000,19,Masculino,BA,Básico,38,52.0,18,1,6,Cartão de Crédito,Não
1861,73,Masculino,RS,Padrão,38,92.0,93,3,4,Débito Automático,Sim
354,41,Feminino,PE,Padrão,24,115.0,88,7,2,Boleto,Não
1334,53,Masculino,SP,Básico,27,64.0,87,12,6,Cartão de Crédito,Sim
906,24,Masculino,PR,Premium,38,213.0,59,2,0,Pix,Não
1290,73,Masculino,RJ,Premium,17,200.0,105,9,6,Cartão de Crédito,Não
1274,30,Feminino,MG,Básico,67,51.0,15,1,0,Cartão de Crédito,Não
939,68,Feminino,RS,,61,93.0,86,0,6,Boleto,Não
1732,31,Masculino,PE,Premium,47,227.0,72,12,6,Cartão de Crédito,Sim
66,24,Masculino,RS,Básico,38,57.0,10,4,0,Cartão de Crédito,Não
1324,47,Feminino,MG,Premium,35,209.0,51,12,1,Cartão de Crédito,Não
